track_name,track_id,artists,artists_ids,album_name,album_id,duration_ms,explicit,popularity,popularity_per_artist,followers_per_artist,album_popularity
Another Lifetime,36YutBq4lokWfRAFXJ6qrF,['Nao'],['7aFTOGFDEqDtJUCziLVsVC'],Another Lifetime,5va5uWHiBH6H9ru6lO2QFc,207462,False,43,57,620074,35
San Francisco Knights,0msneWUDfYKAGrifwEDhtl,['People Under The Stairs'],['0av074qUwLn5eyzwqoq3xh'],The Next Step,3xNlOqBSM4hmlO8SmcLXJt,271080,True,55,49,191748,49
Ain't My Fault,0ADG9OgdVTL7fgREP75BrZ,['Zara Larsson'],['1Xylc3o4UrD53lo9CvFvVg'],So Good,5YLRVHDVRw3QqWbeTGpC5B,224030,False,69,76,10386966,78
Fall,4ou5xyFUJX4VwX76tw1qb1,['Davido'],['0Y3agQaa6g2r0YmHPOO9rh'],Fall,49EjkUgoE70dxKcXXd9szs,240000,False,61,73,2846692,54
New Rules,2ekn2ttSfGqwhhate0LSR0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],Dua Lipa (Complete Edition),2wKlXxlwYDByrGY1aAUh6o,209320,False,82,87,39952726,58
Switch,29ZZAShKhwRUuKULSNtxX6,['6LACK'],['4IVAbR2w4JJNJDDRFP3E83'],East Atlanta Love Letter,3fc97ZWLIMc1xawhxbKrh2,207071,True,63,76,4239942,72
All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,"['Kendrick Lamar', 'SZA']","['2YZyLoL8N0Wb9xBt1NhZWg', '7tYKF4w9nC0nq9CsPZTHyP']",Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,232186,True,85,90,18408939,81
Don't Tell 'Em,0Dc7J9VPV4eOInoxUiZrsL,"['Jeremih', 'YG']","['3KV3p5EY4AvKxOlhGHORLg', '0A0FS04o6zMoto8OKPsDwY']",Late Nights: The Album,7DMyQuDPe8xzjC0UDSDa96,266840,True,75,74,4716258,77
Hello,60uesDF4UyLUs61FgiDkdp,['Ice Cube'],['3Mcii5XWf6E0lrY3Uky4cA'],War & Peace Vol. 2 (The Peace Disc),3RjokVpEMWreOuyN1DBskW,232533,True,65,75,6957756,0
Breakfast In Bed,2j0FtLNpLPaSX9rKuIdBFH,['Ella Mai'],['7HkdQ0gt53LP4zmHsL0nap'],READY,3o09FMrUQ5TVBUYb6msCMi,237758,False,47,71,5005496,65
Liife,1W8vII5CLpMMzAGvGlAgCk,"['Desiigner', 'Gucci Mane']","['7pFeBzX627ff0VnN6bxPR4', '13y7CgLHjMVRMDqxdx0Xdo']",Liife,15rKI8AnSpyquuUrqagMOd,197680,True,47,70,4164624,39
King,5bh2yNq0H23I1Qfh2IBs34,['Eluveitie'],['5X0N2k3qMnI8kSrGJT3kfT'],King,4A9A0QNcpwrqyB8TFnKeym,273369,False,48,55,516440,0
Juice,1psC5iHzQxaTMZ5dWGfM6I,['Yo Gotti'],['6Ha4aES39QiVjR0L2lwuwq'],I Still Am,1tSsb3t0pqVVONvBJivoT9,149241,True,49,66,4252985,61
X (feat. Future),6fwdbPMwP1zVStm8FybmkO,"['21 Savage', 'Metro Boomin', 'Future']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp', '1RyvyyTE3xzB2ZywiAwp0i']",Savage Mode,4I3EcXD4e3KcEoDJfFEZ5b,258880,True,74,89,10690860,74
So Into You,3c6afiysmB7OnxQzzSqRfD,['Tamia'],['0le01dl1WllSHhjEXRl4in'],Tamia,3PFEg7sWLEMuS3nyTIguEV,261866,False,68,61,1527992,62
Pull Me Under,5CPXR6lDTvngxtmMZxnWmC,['Dream Theater'],['2aaLAng2L2aWD2FClzwiep'],Images and Words,2QgGoL5VSQhPHudTObS7zK,493933,False,63,60,1470206,61
Seven Nation Army,3dPQuX8Gs42Y7b454ybpMR,['The White Stripes'],['4F84IBURUo98rz4r61KF70'],Elephant,4teFaDSeFHYXZjZJaZGrAO,232106,False,86,71,2852303,0
Beautiful,1HR2CTi0ytRJIcik1QKdOa,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],Relapse: Refill,7MZzYkbHL9Tk3O6WeD4Z0Z,392826,True,72,91,71187065,77
Young Dumb & Broke REMIX (feat. Rae Sremmurd & Lil Yachty),6LxEtvMKSwmPdd5Fh1PCof,"['Khalid', 'Rae Sremmurd', 'Lil Yachty']","['6LuN9FCkKOj5PcnpouEgny', '7iZtZyCzp3LItcw1wtPI3D', '6icQOAFXDZKsumw3YXyusw']",Young Dumb & Broke REMIX (feat. Rae Sremmurd & Lil Yachty),6vrrbOMBroFqkioQUlBUPp,263277,True,50,79,10729482,42
Guala (feat. THIRTYRACK),0gENjASIsFnZQI8ZLcFX8R,"['G-Eazy', 'Carnage', 'THIRTY RACK']","['02kJSzxNuaWGqwubyUba0Z', '7CCjtD0hCK005Bvg2WG1a7', '0FDL37gY8GetvvoQhd8HYU']",Guala,76aDn6G1eM90IEQM65leFe,313986,True,51,55,1827992,0
In Da Club,4RY96Asd9IefaL3X4LOLZ8,['50 Cent'],['3q7HBObVc0L8jNeTe5Gofh'],Get Rich Or Die Tryin',5G5rgQHzdQnw32SI0WjIo5,193466,True,78,83,11245845,85
Smoke A Nigga (feat. Wiz Khalifa),67qn3OtziLlpOtVZ22EiQ4,"['Juicy J', 'Wiz Khalifa']","['5gCRApTajqwbnHHPbr2Fpi', '137W8MRPWKqSmrBGDBFSop']",Stay Trippy,7h1ut6IUbndKY7QrqcbAND,257826,True,60,78,7059343,62
Chocolate,44Ljlpy44mHvLJxcYUvTK0,['The 1975'],['3mIj9lX2MWuHmhNCA7LSCW'],The 1975,6Z1zv6Hw9bdvSoxI5uYk2h,224640,False,66,79,6698532,74
Everything Is Yours,0wrEpbtamvQTLIjDFkVQSl,['Kehlani'],['0cGUm45nv7Z6M6qdXYQGTX'],SweetSexySavage (Deluxe),4B4in9QlrlYWSHlYSRebdC,200621,True,43,74,6899682,65
Shining (feat. Beyoncé & Jay-Z),7Fa5UNizycSms5jP3SQD3F,"['DJ Khaled', 'Beyoncé', 'JAY-Z']","['0QHgL1lAIqAw0HtD7YldmP', '6vWDO969PvNqNYHIOW5v0m', '3nFkdlSjzX9mRTtwJOzDYB']",Grateful,3HhZbSJdhOqMSaRbEt3gtw,284000,True,53,83,17610460,67
Where Do We Go When We Go,1MpimPh4legrECmPHcdofR,['Neck Deep'],['2TM0qnbJH4QPhGMCdPt7fH'],The Peace And The Panic,6MiQ7JVsKlOBJFJzWQZ2Kz,218252,False,50,66,1191821,0
Nightmare,7LAhKXDNWwq3CmnFP3UIOP,"['Offset', 'Metro Boomin']","['4DdkRBBYG6Yk9Ka8tdJ9BW', '0iEtIxbK0KxaSlF7G42ZOp']",Without Warning,0MV1yCXcNNQBfwApqAVkH0,147986,True,63,82,3565630,81
Good Drank,39pS70eeDvyCAF3t8NAlVV,"['2 Chainz', 'Gucci Mane', 'Quavo']","['17lzZA2AlOHwCwFALHttmp', '13y7CgLHjMVRMDqxdx0Xdo', '0VRj0yCOv2FXJNP47XQnx5']",Pretty Girls Like Trap Music,5vvvo79z68vWj9yimoygfS,222706,True,59,77,6437165,68
Take Away (feat. Ginuwine),53cVCGWe27PNZfb0KNUnjt,['Missy Elliott'],['2wIVse2owClT7go1WT98tk'],Miss E... So Addictive,20t54K6C80QQH7vbcpfJcP,299066,True,46,72,2222593,66
About That Life,2kg6xSbkMXH36655I5iJMN,['Attila'],['4Uv5bceTJ2h3tLlssUNDNP'],About That Life,39hpb7U0uHGzxKJa7pz2w2,185800,True,51,53,455750,0
Stronger,0j2T0R9dR9qdJYsB7ciXhf,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],Graduation,3SZr5Pco2oqKFORCP3WNj9,311866,True,83,90,20164612,0
Pull Up (feat. Lil Uzi Vert),6LTsvaebP6V9tJFvZxqi5M,"['Wiz Khalifa', 'Lil Uzi Vert']","['137W8MRPWKqSmrBGDBFSop', '4O15NlyKLIASxsJ0PrXPfz']",Pull Up (feat. Lil Uzi Vert),3qv4Hjk70y70MNe9Kb9X8f,207391,True,53,84,13090620,46
Sweet Creature,5kRPPEWFJIMox5qIkQkiz5,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],Harry Styles,1FZKIm3JVDCxTchXDo5jOV,224866,False,76,88,27653111,85
Only Us,6tIlpznHyaqCPiVfolKxrV,['Thrice'],['3NChzMpu9exTlNPiqUQ2DE'],Palms,33QALYQaToksvmXeDxqBvE,224280,False,40,56,432487,46
Song 2 - 2012 Remaster,1FTSo4v6BOZH9QxKc3MbVM,['Blur'],['7MhMgCo0Bl0Kukl93PZbYS'],Blur (Special Edition),7HvIrSkKGJCzd8AKyjTJ6Q,121160,False,81,70,2901574,75
South of the River,1ZwejHvd2KmKCWHn9HpAEw,['Tom Misch'],['1uiEZYehlNivdK3iQyAbye'],Geography,28enuddLPEA914scE6Drvk,269815,False,58,66,1130591,9
All Around The World (feat. Desiigner),4x8874idDYp8yxgKsyb4xG,"['Mura Masa', 'Desiigner']","['5Q81rlcTFh3k6DQJXPdsot', '7pFeBzX627ff0VnN6bxPR4']",Mura Masa,0NBTBo1qrg554sAj79nEqD,164013,True,46,62,2067416,69
Leflaur Leflah Eshkoshka,3RvFnZZz1x00l8FIHE5wxx,['Heltah Skeltah'],['6VimeBsWv0rmWzxd6roZZC'],Nocturnal,2y2mVMtsGw109N65M3NiWO,302973,True,45,40,132155,45
Rock You Like A Hurricane,58XWGx7KNNkKneHdprcprX,['Scorpions'],['27T030eWyCQRmDyuvr1kxY'],Best Of Rockers 'N' Ballads,4FSEPgGu18JO8taG0t2MEg,252493,False,75,72,6415969,0
FEEL.,2LTlO3NuNVN70lp2ZbVswF,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],DAMN.,4eLPsYPBmXABThSJ821sqY,214826,True,70,89,24095856,90
Knockin' da Boots,6x53SJOV1PAZ8ZUwH4NFXQ,['H-Town'],['21gGD9dUby5ls0belA1wqZ'],Fever for da Flavor,1XXRMULRjSHEmWNxk9G1Cd,330945,False,61,46,831724,54
Who Do You Think Of?,70ktjd0U8G7qxoYXsXddNE,['M.O'],['6Ur6METz02CC9zcJWDFicC'],Who Do You Think Of?,6ridFilhviVqGkghoqQiBu,223706,False,30,47,290018,23
HEARD ABOUT US,4imKIkVUzP2Qmf4QeMGrPQ,['The Carters'],['4fpTMHe34LC5t3h5ztK8qu'],EVERYTHING IS LOVE,3hCiP4V5Mu3Y0Z8lb70iDp,190026,True,48,54,1553606,59
WDYW,5yhFsdivnbfnucFVxuyfZo,"['Carnage', 'Lil Uzi Vert', 'A$AP Ferg', 'Rich The Kid']","['7CCjtD0hCK005Bvg2WG1a7', '4O15NlyKLIASxsJ0PrXPfz', '5dHt1vcEm9qb8fCyLcB3HL', '1pPmIToKXyGdsCF6LmqLmI']",Papi Gordo,6AFct76pAIPVHMuOHA80YE,233000,True,50,71,5518842,37
Ned Flanders (feat. A$AP Ferg),2EUNZfjPToKZIahK0WMLKd,"['MadeinTYO', 'A$AP Ferg']","['5SyGEPymt1G2uto47tVWvZ', '5dHt1vcEm9qb8fCyLcB3HL']",Ned Flanders (feat. A$AP Ferg),6ype8Ax1cvN5DBqBKBVAkw,161013,True,56,67,2298115,0
Footsteps,7IEpEB1hnFW67S2FTi8eyw,['Pop Evil'],['1pRaG81GsVtaTBuVSpldt2'],UP,1yti3dRHxGWTNwfHbIGgJk,262106,False,59,58,520200,0
Tomorrow 'Til Infinity (feat. Gunna),6Zm6fxOVPzyArjrNPx9LRe,"['Young Thug', 'Gunna']","['50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ']",Beautiful Thugger Girls,51KZKzPd3OQT1r46a55VTt,228306,True,51,84,6817158,67
This Is War,2D52zjCyqEIQa221lhw6uk,['Thirty Seconds To Mars'],['0RqtSIYZmd4fiBKVFqyIqD'],This Is War,6OlCoydaNFUU7v1Xo5ZJPx,326983,False,68,69,3344683,67
The Trooper - 2015 Remaster,1Ab3hhOw1TJWDgO10vlxNZ,['Iron Maiden'],['6mdiAmATAx73kdxrNrnlao'],Piece of Mind,5pi11H58Ujh1xylWjUeP9B,252733,False,66,73,8305122,0
Enter Sandman (Remastered),3VqHuw0wFlIHcIPWkhIbdQ,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],Metallica,37lWyRxkf3wQHCOlXM5WfX,331560,False,78,83,24851302,0
Rock Bottom,2qxaR31Te4xDR2yO6LqM8z,"['Hailee Steinfeld', 'DNCE']","['5p7f24Rk5HkUZsaS3BLG5F', '6T5tfhQCknKG4UnH90qGnz']",HAIZ,5m01tty1948HnkXUhG0urw,198240,False,66,70,6571022,47
Such A Boy,3oIhthYPSKwAwJLA8JClkV,['Astrid S'],['3AVfmawzu83sp94QW7CEGm'],Party's Over,60KRe9g5BKUHGVskhcRhBY,210680,False,50,67,1293261,48
"My Love (feat. Major Lazer, WizKid, Dua Lipa)",7rfiXyFb5M9BqdkvKvVEiB,"['Wale', 'Major Lazer', 'Wizkid', 'Dua Lipa']","['67nwj3Y5sZQLl72VNUHEYE', '738wLrAtLtCtFOLvQBXOXp', '3tVQdUvClmAT7URs9V3rsp', '6M2wZ9GZgrQXHCFfjv46we']",Shine,3X1Ljgkvf2cLwi8mMjhvKy,228706,False,60,77,13542865,57
Ace of Spades,6EPRKhUOdiFSQwGBRBbvsZ,['Motörhead'],['1DFr97A9HnbV3SKTJFu62M'],Ace of Spades,2La9yFPh8VZ1VsaVXtHazI,166360,False,76,66,3664031,0
Don't Hurt Me,5Eg6N02CTSSbdthjVc7wLA,"['Mustard', 'Nicki Minaj', 'Jeremih']","['0YinUQ50QDB7ZxSCLyQ40k', '0hCNtLu0JehylgoiP8L4Gh', '3KV3p5EY4AvKxOlhGHORLg']",Don't Hurt Me,03VQmX56AzgSFBNfA3PVm5,192995,True,55,78,11892980,47
Firework,4r6eNCsrZnQWJzzvFh4nlg,['Katy Perry'],['6jJ0s89eD6GaHleKKya26X'],Teenage Dream,2eQMC9nJE3f3hCNKlYYHL1,227893,False,73,84,27168930,79
Date,5iaRmiDqUPyuEzi381eOT1,['Tone Stith'],['756t7CBmWLNYsshVtS6P44'],Can We Talk,5h0vyhoU8yu6DTBR7BZYpg,186250,False,30,49,195091,40
Drop Dead Cynical,3X1usZ9bRwbyEjAnkLAJWO,['Amaranthe'],['2KaW48xlLnXC2v8tvyhWsa'],Drop Dead Cynical,0NVkbT2Yyg30j1fRLscUX3,197866,False,62,60,512603,0
Rusted Nail,2l7cgpgIJ7reophrNBVNNg,['In Flames'],['57ylwQTnFnIhJh4nu4rxCs'],Rusted Nail,6yYlPot1ph83I2ovrJCYFb,294480,False,17,65,1077177,11
My Generation - Stereo Version,4u9f8hqstB7iITDJNzKhQx,['The Who'],['67ea9eGLXYMsO2eYQRui3w'],My Generation (Stereo Version),6Oc6Ok1Oawu8lRkjmD4mXy,198706,False,67,68,5034756,61
I'm a Mess,3KiktyOxQd2Z0bmnabgRq2,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,244573,False,41,91,112305182,69
ULT,5BSz8sJO2YmKfNVQG7fq2J,['Denzel Curry'],['6fxyWrfmjcbj5d12gXeiNV'],Imperial,42fyKPanos0Q3woi848ktg,247054,True,55,72,2321764,60
Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK,"['The Weeknd', 'Kendrick Lamar']","['1Xyo4u8uXC1ZmMpatF05PJ', '2YZyLoL8N0Wb9xBt1NhZWg']",Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,211440,True,72,92,44748690,81
Stolen Dance,0ZfByLXCeKchuj7zi1CJ0S,['Milky Chance'],['1hzfo8twXdOegF3xireCYs'],Sadnecessary,5D20ZzsNB377xbshIFP9Nb,313626,False,76,73,1784883,52
Burnin' for You,3fkPMWQ6cBNBLuFcPyMS8s,['Blue Öyster Cult'],['00tVTdpEhQQw1bqdu8RCx2'],Workshop Of The Telescopes: The Best Of Blue Oyster Cult,5DiPvmZf2dJA6EHboGfnyw,271000,False,69,63,1419732,0
Twilight Of The Thunder God,5u3l2TONYacJgmRPQVaF9y,['Amon Amarth'],['3pulcT2wt7FEG10lQlqDJL'],Twilight Of The Thunder God,3j0GCUTDz53x9Mzl8L1Fwz,248746,False,64,61,1011506,62
Don't You Wait,4A3evD9w8QYhXBxqcj16ys,['Solange'],['2auiVi8sUZo17dLy1HwrTU'],A Seat at the Table,3Yko2SxDk4hc6fncIBQlcM,245906,False,44,61,1973059,64
On the Hotline - Amended Version,1zyqZONW985Cs4osz9wlsu,['Pretty Ricky'],['6XwcepfAsPhrvwziGxhwju'],Late Night Special,0BHy9WW3l3NET1kmkldPtv,242586,False,61,55,1566043,53
Are You With Me - Radio Edit,62nhuooamoroYpJyqE0nLd,['Lost Frequencies'],['7f5Zgnp2spUuuzKplmRkt7'],Less Is More,57AJ70IWVE0pmPwNYBa4PT,138013,False,61,77,2657057,66
I Sat by the Ocean,1D3YGmST01Ba0WRiT7THPG,['Queens of the Stone Age'],['4pejUc4iciQfgdX6OKulQn'],...Like Clockwork,06S2JBsr4U1Dz3YaenPdVq,235586,False,68,71,3235029,0
Angel Of Death,61dTqhd46yMkSWmC5LAh5F,['Slayer'],['1IQ2e1buppatiN1bxUVkrk'],Reign In Blood,2DumvqHl78bNXuvU9kQfPN,291440,False,61,67,3491475,63
Wild Eyes,4G8EhnfKvBQVlOJ4xXCHpQ,['Parkway Drive'],['159qqlGwzE04xyqpfAwRLo'],Atlas,3p12ApRO09TXwYvRDm3cbA,258586,False,59,63,1025791,0
"Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",1v5cgIyffYtfEx0swttdoE,"['Wu-Tang Clan', 'RZA', 'Ghostface Killah', 'Raekwon', 'Inspectah Deck']","['34EP7KEpOjXcM2TCat1ISk', '4iCwCMnqsNZ6atvRiADgtn', '6FD0unjzGQhX3b6eMccMJe', '2yQf6b8hxahZaT5dHlWaB1', '4OBbOrkD4geIjOLrICN3wO']",Enter The Wu-Tang (36 Chambers) [Expanded Edition],3tQd5mwBtVyxCoEo4htGAV,251466,True,65,67,965425,77
Adrenaline Rush,4yBocB472ltALbHjm4qYYC,['Twista'],['6vbY3hOaCAhC7VjucswgdS'],Adrenaline Rush,7eDGp2PuSqUMKlefyXqWtx,223466,True,54,66,951353,51
Shepherd of Fire,1fQaoh3imrMunWVZh5kf90,['Avenged Sevenfold'],['0nmQIMXWTXfhgOBdNzhGOs'],Hail to the King,0ks45m1bsP2JsZpM5D2FFA,323800,False,72,75,6234389,76
Wolf,2S7R4trL4HITPIfvKUxcA4,['Highly Suspect'],['2pqd3HsfsvcBGtHvPOg6eg'],The Boy Who Died Wolf,3TC40H9dIJArFzy0rWnWCg,416266,True,49,59,567404,62
Quicksand,0UQSyryW2vxE88AVFSZs3T,['SZA'],['7tYKF4w9nC0nq9CsPZTHyP'],"Insecure: Music from the HBO Original Series, Season 2",1hfSMy89JzdUmHjxDFXlZ1,242200,True,58,90,12722022,53
I Know What You Want (feat. Flipmode Squad),0YImOCkIJ2PWhCXaURCZnY,"['Busta Rhymes', 'Mariah Carey', 'Flipmode Squad']","['1YfEcTuGvBQ8xSD1f53UnK', '4iHNK0tOyZPYnBU7nGAgpQ', '7JXCJDLGh1k9cg6JbYCpYl']",It Ain't Safe No More. . .,3cBk22r1tb6omRQ4jr6SE8,324306,True,74,69,3817337,67
Happier,2dpaYNEQHiRxtZbfNsse99,"['Marshmello', 'Bastille']","['64KEffDW9EtZ1y2vBYgq8T', '7EQ0qTo7fWT7DPxmxtSYEc']",Happier,78EicdHZr5XBWD7llEZ1Jh,214289,False,84,79,20239001,77
Games We Play (feat. MIKExANGEL),1bunKc0fVAyPvQUf2lSo9v,"['Trey Songz', 'MIKExANGEL']","['2iojnBLj0qIMiKPvVhLnsH', '5kmcKvoT2hRuXOGnjcXc8e']",Tremaine the Album,5gQtvMHA7yqdzKXrHpe63C,263973,True,35,49,3650830,56
Me & U,7k6IzwMGpxnRghE7YosnXT,['Cassie'],['27FGXRNruFoOdf1vP8dqcH'],Cassie (U.S. Version),0j1qzjaJmsF1FkcICf3hRu,192213,False,78,63,1449713,74
Is This Love - 2018 Remaster,0IhUdJRoolbYeEMPL59XPm,['Whitesnake'],['3UbyYnvNIT5DFXU4WgiGpP'],The Definitive Collection,6K8RUHa3UzbNEVoCudzRKp,284496,False,60,64,2708291,0
Needy Bees,4R1V7Ri8CP85PpRh56v0Is,['Nick Hakim'],['1Goe2NezNnym45kco2xTk6'],Green Twins,5RfZQHPapcSY40HaYvt3fh,211826,False,41,47,162641,0
Blood,7qzNc93sUMR3vHt5WADmOa,['In This Moment'],['6tbLPxj1uQ6vsRQZI2YFCT'],Blood,1azQBA4tlIPpqXcABHVYkl,207586,False,60,61,1228083,0
Freak Me,5CdJveJgiGXoGwDFqF6afp,['Silk'],['2etWSM1cPeITq5E2bEK8PW'],Lose Control,1ujRHjYVLKXK7do7CnahUQ,274533,False,59,47,989977,55
South Of Heaven,1f2nJKg780VxYIveVq6Xej,['Slayer'],['1IQ2e1buppatiN1bxUVkrk'],South Of Heaven,09ghSsJ7jalI4jWtf7E08b,298533,True,53,67,3491475,51
Jealous,4G92yYrUs0cvY7G41YRI0z,['Labrinth'],['2feDdbD5araYcm6JhFHHw7'],Jealous,2JgVVnno2fzdmV1BqwdQBi,287693,False,77,81,2899259,1
Wish You Were Here,6KtLECDztnah63TNmV4Plw,['Incubus'],['3YcBF2ttyueytpXtEzn1Za'],Morning View,4FLYVGTsh9tiXOT2uJehkd,212733,False,73,69,3069243,0
Death and the Labyrinth,1fwHCfitKRBxMWKyMmSyyR,['At The Gates'],['6YXarbjg36ODFPez0PnOlD'],At War With Reality,5cBynm0jngOdwnEzRVbiYx,152986,False,35,45,220523,0
Cold as Ice,7vidktgNZFQylTgH1GEnMs,['Foreigner'],['6IRouO5mvvfcyxtPDKMYFN'],Foreigner (Expanded),1OU7zJvUfgxxPHgkTClt1M,200213,False,72,70,2806760,66
Mary Jane's Last Dance,3dmqIB2Qxe2XZobw9gXxJ6,['Tom Petty and the Heartbreakers'],['4tX2TplrkIP4v05BNC903e'],Anthology: Through The Years,7ait6chB3O3C1fMGUDJhtu,273600,False,76,68,2522505,0
Can't Help but Wait,5k3VjTwIsOjQ2woGz3Yx71,['Trey Songz'],['2iojnBLj0qIMiKPvVhLnsH'],Trey Day,6vnUL0NxqV1JrBvYW1M2wn,206413,False,68,69,7267815,61
You Will Know My Name,45eGeRq5VjhY6RTN1TOefI,['Arch Enemy'],['0DCw6lHkzh9t7f8Hb4Z0Sx'],War Eternal,5E6UIBrjkiPeoLHGaT64eS,277320,False,50,58,909366,0
Who Do You Love?,7ngdkrVQPgP3AoIxUrTpHT,"['YG', 'Drake']","['0A0FS04o6zMoto8OKPsDwY', '3TVXtAsR1Inumwj472S9r4']",My Krazy Life (Deluxe),4F6GGyqtJoF4EOxDgsKzsB,233515,True,70,86,39328359,0
La Raza,3zCg6CUmhxHukbUs0nd7ar,['Kid Frost'],['6OxjXk1y4QXXRUJyldFIIG'],Hispanic Causing Panic,54du51RSgc4enNk2K2E2JX,209066,False,54,40,75872,47
The Lonesome Boatman,1eX5SoCjIWCIS3TGoZ6upR,['Dropkick Murphys'],['7w9jdhcgHNdiPeNPUoFSlx'],11 Short Stories of Pain & Glory,6KLf1lMP6iFIRzxKcD7PFz,162853,False,43,62,1176003,47
Audi.,4Iy73U3ZqfhF1cxPDRSMKp,['Smokepurpp'],['21dooacK2WGBB5amYvKyfM'],Deadstar,2TWKabrKN6YOZ1jgqo97uz,159521,True,61,61,2449931,0
Rack City,0srwKuJPH8yBzzFUJMBQM2,['Tyga'],['5LHRHt1k9lMyONurDHEdrp'],Careless World: Rise Of The Last King,3KHamR7LZmFT0xqPA1Hyob,203200,True,68,80,6821619,63
Losing,20E9JE3J8dHNDj9saOeNgu,['H.E.R.'],['3Y7RZ31TRPVadSFVy1o8os'],H.E.R. Volume 1,6btE9k5ED8ydC8XY1K0kko,225773,False,57,75,6386164,55
No Halo,7Cw8HRaSHCRzsxsswJZZU9,['Sorority Noise'],['7jXQfCP0xRnnind08ie0zT'],You’re Not As ____ As You Think,5eX3t7IoUHQwov3TRn5Fp7,170004,False,47,50,166940,0
Yellow Ledbetter,3bE5slaVEfaDreqARl6k4M,['Pearl Jam'],['1w5Kfo2jwwIPruYS2UWh56'],Jeremy,1WJ3UbOi2QYGuRgXCc9FIV,303586,False,72,75,8219466,64
Runnin' with the Devil - 2015 Remaster,3KhF2YiNpJvGpfiCW45R6D,['Van Halen'],['2cnMpRsOVqtPMfq7YiFE6K'],Van Halen (Reissue),7G2PY8yve3Db0PeGsosb4x,214960,False,70,72,5419752,0
Let It Burn,6KOc6ViZB8NtfCVABmTe66,['Jazmine Sullivan'],['7gSjFKpVmDgC2MMsnN8CYq'],Reality Show,682dnvSPZ6lwCNodfMVcbh,223093,True,58,63,1952992,54
Wild Thoughts,19QhvsMkg4q3SAhOkI0yIQ,['William Singe'],['5exS0bytCYdixgv02DaCm3'],Wild Thoughts,6f4poO5jlObGJp8zQ4TffL,187376,False,40,60,617968,32
Here I Go Again - 2018 Remaster,1qOU8KzFifXE9YrgjVwYvc,['Whitesnake'],['3UbyYnvNIT5DFXU4WgiGpP'],Whitesnake,4VFnPOLeGFOTB7yuU0W2bT,275395,False,67,64,2708291,0
King City,7lcm3wrXPSo8RPgCSWn1se,['Majid Jordan'],['4HzKw8XcD0piJmDrrPRCYk'],Majid Jordan,7awpB1UEVeDF6h8mGMssTI,201466,False,44,67,872744,6
Carrion,0xfWKcNu13xxXQ2GT0P09M,['Parkway Drive'],['159qqlGwzE04xyqpfAwRLo'],Horizons,2l30w4x55cvl0egG4jYeer,187960,False,63,63,1025791,0
Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],Bangerz (Deluxe Version),3RDqXDc1bAETps54MSSOW0,221360,False,82,88,20860126,81
3005,5cc9Zbfp9u10sfJeKZ3h16,['Childish Gambino'],['73sIBHcqh3Z3NyqHKZ7FOL'],Because The Internet,0zi2TaQkYxfXIBvl2yTjQJ,234215,True,80,79,10900712,0
Woman,3CkjLJYnnyOtGk4Jx4iYS4,['Wolfmother'],['3yEnArbNHyTCwMRvD9SBy4'],Wolfmother,0NV96Rqo10ytbCHlR14E8r,176306,False,64,60,897320,62
New Balance,0PYmO55JPwEWgtyJbkN6mq,['Jhené Aiko'],['5ZS223C6JyBfXasXxrRqOk'],Trip,7CAAClnSiXdMibPT1oyl4k,279453,True,55,77,6484779,75
Throw Sum Mo,5uqphUYsR45kPYplrYSAQh,"['Rae Sremmurd', 'Nicki Minaj', 'Young Thug']","['7iZtZyCzp3LItcw1wtPI3D', '0hCNtLu0JehylgoiP8L4Gh', '50co4Is1HCEo8bhOyUWKpn']",SremmLife,6eDx949ONWDCN0O22wFZf7,260453,True,66,81,14605068,78
One Last Breath,42T2QQv3xgBlpQxaSP7lnK,['Creed'],['43sZBwHjahUvgbx1WNIkIz'],Weathered,2ENlJXygQX6en4iziijet6,238240,False,75,67,2942983,73
XO,7cpCU3Denug5NGZsSpQl8v,['John Mayer'],['0hEurMDQu99nJRq8pTxO14'],XO,305TANxsPTFkiqS4cEilx1,213626,False,72,78,5869928,64
